URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Consists of,Principle Author / Analyst,Donor Institution/sample Source,Dataset Type,Compositional Group,Sample Source Person,Year,Vessel Part Sampled,Photograph No. - Located In Photographs Folder.,Artefact Type,Museum No.,Group (icp),ICP - Ba,ICP - Ca,ICP - Ce,ICP - Cu,ICP - Fe,ICP - Ga,ICP - Hf,ICP - K,ICP - La,ICP - Li,ICP - Mg,ICP - Na,ICP - Ni,ICP - Sc,ICP - Sr,ICP - Ti,ICP - V,ICP - Yb,ICP - Zn,Sample Weight (g)
"http://opencontext.org/subjects/8DFEDF41-862E-481D-F415-447C124FAABB","http://n2t.net/ark:/28722/k2348mt24","UNE 575","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-13T09:19:08Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 575","sherd","18901","4","487.97","8382.48","77.75","25.69","27811.35","24.81","6.45","13518.38","32","35.85","2888.12","1907.23","34.13","16.03","91.61","4847.22","86.54","3.27","58.35","2"
"http://opencontext.org/subjects/6270A374-5163-4139-81F7-219D90F28273","http://n2t.net/ark:/28722/k2zc7x581","UNE 577","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:36:18Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","2","University of Michigan","","","UNE 577","sherd","34793","2","434.94","2209.32","103.82","32.87","34507.77","26.84","6.13","19727.91","64.9","48.49","3857.75","2224.9","20.31","14.82","69.12","4966.65","90.93","3.78","84.79","2"
"http://opencontext.org/subjects/86EF67F3-AD0C-471F-0AA7-53B2A8AE9834","http://n2t.net/ark:/28722/k22j6875w","UNE 564","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:49:24Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 564","sherd","34628","4","465.97","5774.35","93.19","25.4","29392.5","33.32","6.41","13017.81","51.93","57.39","3955.38","1952.38","41.83","21.76","66.16","6425.85","115.02","4.41","69.44","2"
"http://opencontext.org/subjects/7C5D622C-3AAF-4C19-D64F-9AA5B249E76F","http://n2t.net/ark:/28722/k2k64g46z","UNE 583","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-13T14:44:43Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 583","sherd","18216","4","498.33","4082.16","87.61","25.76","31043.12","30.06","6.21","13090.06","47.32","50.28","4130.63","2072.87","43.59","19.13","70.22","5859.71","104.47","3.83","68.25","4"
"http://opencontext.org/subjects/EB82EA13-BF8D-459A-0E63-49FF5E10D599","http://n2t.net/ark:/28722/k2xs5jm10","UNE 561","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-12T14:08:32Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1","University of Michigan","","","UNE 561","sherd","20174","1","423.29","4056.06","83.69","12.59","6855.81","23.01","4.97","27838.54","44.25","7.84","2649.86","4649.87","6.04","13.22","84.32","4226.07","80.61","3","31.01","1"
"http://opencontext.org/subjects/13521FD7-73AE-4C94-BE78-4BB22C1285DF","http://n2t.net/ark:/28722/k2gf0s73j","UNE 569","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T10:59:50Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 569","sherd","34036","4","360.29","3600.48","89.1","15.27","51258.39","22.67","4.4","17891.31","58.85","34.86","4822.73","2437.29","25.49","20","67.39","3941.1","123.29","3.81","54.13","1"
"http://opencontext.org/subjects/3FBD78E7-7958-416E-5E53-2A3F9BDC2ABB","http://n2t.net/ark:/28722/k2gh9bd02","UNE 603","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:19Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 603","sherd","18627","4","279.86","9660.07","114.56","33.69","52552.5","34.32","4.57","11591.19","26.75","29.43","3071.44","1918.58","26.62","16.32","112.6","3650.97","115.11","2.8","59.07","2"
"http://opencontext.org/subjects/FAEF87D9-37C6-4886-F645-DD3E86A80508","http://n2t.net/ark:/28722/k2th8gz8g","UNE 645","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T02:52:50Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 645","sherd","18215","4","327.22","2449.18","89.59","28.02","46808.8","50.14","6.4","16513.11","42.78","46.51","7319.12","2028.94","40.89","16.25","58.16","5360.39","120.84","3.32","78.76","3"
"http://opencontext.org/subjects/23CCE759-9017-4964-1D23-DDB0B73548B4","http://n2t.net/ark:/28722/k2901zk1g","UNE 578","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T06:30:28Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1","University of Michigan","","","UNE 578","sherd","35169","1","541.19","2899.91","120.2","15.01","19380.61","20.71","5.56","20175.8","62.89","21.28","2020.59","1522.7","12.98","11.63","53.37","4034.24","44.48","3.65","56.66","2"
"http://opencontext.org/subjects/3EC2FE30-6FBC-4001-7AA0-D9E78A68B2E7","http://n2t.net/ark:/28722/k2251kx2f","UNE 591","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T04:39:28Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 591","sherd","36098","4","524.11","5144.82","76.37","25.7","27963.18","27.78","5.57","12994.03","43.8","43","3188.91","1731.55","38.35","17.03","74.38","5388.04","91.36","3.6","55.6","2"
"http://opencontext.org/subjects/353A166E-8C09-440B-A640-9F46502FF535","http://n2t.net/ark:/28722/k2542pk9j","UNE 544","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T21:55:30Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 544","sherd","34046","4","343.32","5955.69","47.25","42.57","26966.91","26.25","5.51","15279.8","18.51","20.06","3546.66","3638.23","27.08","12.72","98.69","5182.7","96.33","2.65","104.1","4"
"http://opencontext.org/subjects/EAF4FC99-E9E3-4754-DF42-269BFF50B939","http://n2t.net/ark:/28722/k28w3dd4g","UNE 541","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T20:42:05Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","5","University of Michigan","","","UNE 541","sherd","34855","5","147.09","8924.25","55.69","55.53","50177.29","39.2","3.17","2837.72","17.67","16.66","5480.95","8126.07","15.85","24.42","111.73","7934.42","243.12","4.67","50.1","4"
"http://opencontext.org/subjects/C4E59DC9-6B12-4717-DA01-1D1A1A3C7F49","http://n2t.net/ark:/28722/k2pv6gj6k","UNE 581","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T21:12:24Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","2","University of Michigan","","","UNE 581","sherd","18216","2","352.13","1612.6","103.83","20.39","27733.44","26.5","5.17","16547.73","66.12","38.45","3371.41","2123.73","17.03","14.12","62.64","5032.15","79.73","3.35","72.88","3"
"http://opencontext.org/subjects/0A209713-1A5B-489D-4590-157064965F0B","http://n2t.net/ark:/28722/k2fx74224","UNE 901","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Malaysia","Royal Nanhai","","http://opencontext.org/subjects/B06A10E6-032D-4F32-7DEC-19DE1A2D6E83","4.587376","104.304199","1460","1460","Pottery","2013-03-07T00:00:00Z","2017-02-10T07:54:40Z","ceramic","Peter Grave","Nanhai Marine Archaeology, Kuala Rompin, Malaysia","A Ship","4","Sten Sjostrand","c. 1460","","UNE 901","","none","4","417.94","4744.34","73.37","52.55","75593.87","34.56","3.55","22101.4","42.88","16.86","6031.39","2304.47","29.94","21.67","70.7","4219.71","146.86","4.98","67.48",""
"http://opencontext.org/subjects/CF9A506F-283C-4C57-2CBD-2E127F22F640","http://n2t.net/ark:/28722/k2fq9q84h","UNE 555","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:23Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","4","University of Michigan","","","UNE 555","sherd","B37-7","4","413.78","3833.03","73.11","26.65","26758.66","28.15","4.66","13363.14","39.56","41.04","3222.78","1526.14","31.05","17.93","59.14","5357.75","94.4","3.16","56.94",""
"http://opencontext.org/subjects/E3315E08-6F87-42FA-04C4-086A15D00B8F","http://n2t.net/ark:/28722/k2319s59d","UNE 729","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-14T03:42:58Z","ceramic","Peter Grave","","A Ship","6","","1630","margin","UNE 729","sherd body","none","6","264.24","2257.13","80.92","23.53","91183.36","71.08","8.93","13552.42","48.56","38.3","3420.82","1888.27","57.75","21.13","56.96","7555.67","218.35","4.63","51.43","2"
"http://opencontext.org/subjects/EF41661E-5322-4B22-414A-B7DCDDAB7F82","http://n2t.net/ark:/28722/k27d2vk2m","UNE 741","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-11T20:44:27Z","ceramic","Peter Grave","","A Ship","4","","1630","margin","UNE 741","sherd body","none","4","338.56","6636.61","75.47","16.84","27793.95","41.2","6.52","9753.39","23.8","36.11","7149.32","3067.8","33.92","14.42","73.85","4974.78","84.48","3.08","61.9","1"
"http://opencontext.org/subjects/3CA53287-D188-4B63-FA72-5568B78D8503","http://n2t.net/ark:/28722/k24t6f65w","UNE 768","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-09T22:28:20Z","ceramic","Peter Grave","","B","5.1","","1630","margin","UNE 768","sherd body","none","5.1","187.79","11248.41","30.78","25.3","50537.14","12","3.93","15099.37","17.06","21.93","9457.04","3687.39","371.1","16.18","93.57","5056.38","105.3","1.86","94.43","4"
"http://opencontext.org/subjects/6E3C5912-0DCA-4304-6C16-FD91A8E779D1","http://n2t.net/ark:/28722/k2b56jg51","UNE 761","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-09T21:14:07Z","ceramic","Peter Grave","","A Ship","7.2","","1630","margin","UNE 761","sherd base","none","7.2","689.15","3926.63","162.44","28.78","59647.6","25.25","5.89","29195.99","127.22","35.91","7507.81","8270.57","27.18","20.66","139.63","8226.35","137.15","4.63","126.9","2"
"http://opencontext.org/subjects/CE1A4715-FBC6-493A-5516-3B19B856E696","http://n2t.net/ark:/28722/k2j38km74","UNE 760","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-11T06:31:08Z","ceramic","Peter Grave","","A Ship","7.2","","1630","margin","UNE 760","sherd body","none","7.2","821.43","4964.8","177.27","33.31","60251.43","21.29","9.58","32497.41","142.6","43.49","9066.23","8287.75","28.84","21.34","161.78","8551.46","141.79","5.1","135.79","1"
"http://opencontext.org/subjects/9249D5AD-5242-4DE1-3CE0-4A0F0742D984","http://n2t.net/ark:/28722/k2db7vt4g","UNE 763","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-09T14:00:23Z","ceramic","Peter Grave","","A Ship","7.2","","1630","margin","UNE 763","sherd body","none","7.2","762.52","4484.86","163.13","30.16","59478.52","24.25","7.26","32009.89","137.74","43.34","8610.35","8195.57","29.06","21.98","149.8","8606.56","139.89","5.11","126.49","2"
"http://opencontext.org/subjects/D68F3EFA-F20B-41CF-3701-20C2F33B452A","http://n2t.net/ark:/28722/k2x921n56","UNE 750","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-10T07:15:23Z","ceramic","Peter Grave","","B Ship","2","","1630","margin","UNE 750","sherd body","none","2","350.39","5564.39","63.37","16.38","37220.01","33.39","4.99","29920.75","39.52","61.42","8688.04","6617.72","31.2","14.51","102.5","6004.97","104.05","3.07","125.56","2.5"
"http://opencontext.org/subjects/4A347D40-BD1E-4CF8-7ECA-0ED5D514F911","http://n2t.net/ark:/28722/k26d5tp0d","UNE 764","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-10T03:19:46Z","ceramic","Peter Grave","","A Ship","6","","1630","margin","UNE 764","sherd body","none","6","251.43","5575.84","55.38","30.17","49348.96","25.74","8.17","11114.83","36.98","32.03","4225.89","3038.36","69.29","18.99","118.95","11174.35","159.4","4.01","50.79","2"
"http://opencontext.org/subjects/17249F70-CDCB-4353-036C-82E1E743A33A","http://n2t.net/ark:/28722/k2nv99f03","UNE 755","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-10T03:35:36Z","ceramic","Peter Grave","","B Ship","2","","1630","margin","UNE 755","sherd body","none","2","557.18","7004.92","73.99","17.97","34848.09","15.49","6.01","36970.01","68.81","72.91","13637.13","6170.78","30.58","15.86","145.77","5850.75","118.21","3.69","115.26","1.5"
"http://opencontext.org/subjects/CFF3C0E4-0923-48BE-6BAF-FF7FAF7B9F64","http://n2t.net/ark:/28722/k2125qd12","UNE 770","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-11T00:03:02Z","ceramic","Peter Grave","","B Ship","4","","1630","margin","UNE 770","sherd body","none","4","182.18","5972.55","53.13","106.24","40199.63","14.56","5.22","21715.65","5.16","56.13","2763.69","5928.65","40.76","15.05","82.68","6066.35","118.07","2.49","116.85","2"
"http://opencontext.org/subjects/68E6E5F9-C5D5-465A-4313-DF9B412F75C4","http://n2t.net/ark:/28722/k2kp8031n","UNE 756","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Africa","Sao Goncalo","","http://opencontext.org/subjects/30A0EC97-2B9F-4A6D-2D7B-02C17E11BA64","-34.831841","22.126465","1630","1630","Pottery","2013-03-07T00:00:00Z","2017-02-11T02:32:41Z","ceramic","Peter Grave","","B Ship","5","","1630","margin","UNE 756","sherd body","none","5","211.69","21105.56","33.06","158.57","54882.02","15.87","3.4","16194.06","6.63","14.11","5158.43","10297.08","71.22","16.1","226.14","6341.56","149.21","1.65","85.89","2"
